year,state,category,cases,lag_1,lag_2,rolling_mean_3,growth_rate,state_encoded,category_encoded
2023,HARYANA,piracy,1.0,1.5,2.0,1.5,-0.33333333333333337,12,9
2016,HARYANA,political motive,0.0,0.0,0.0,0.0,0.0,12,10
2017,HARYANA,political motive,0.0,0.0,0.0,0.0,0.0,12,10
2018,HARYANA,political motive,0.0,0.0,0.0,0.0,0.0,12,10
2019,HARYANA,political motive,1.0,0.0,0.0,0.3333333333333333,inf,12,10
2020,HARYANA,political motive,1.0,1.0,0.0,0.6666666666666666,0.0,12,10
2021,HARYANA,political motive,2.0,1.0,1.0,1.3333333333333333,1.0,12,10
2022,HARYANA,political motive,1.0,2.0,1.0,1.3333333333333333,-0.5,12,10
2023,HARYANA,political motive,0.0,1.0,2.0,1.0,-1.0,12,10
2016,HARYANA,prank,0.0,0.0,0.0,0.0,0.0,12,11
2017,HARYANA,prank,2.0,0.0,0.0,0.0,inf,12,11
2018,HARYANA,prank,2.0,2.0,0.0,1.3333333333333333,0.0,12,11
2019,HARYANA,prank,8.0,2.0,2.0,4.0,3.0,12,11
2020,HARYANA,prank,1.0,8.0,2.0,3.6666666666666665,-0.875,12,11
2021,HARYANA,prank,0.0,1.0,8.0,3.0,-1.0,12,11
2022,HARYANA,prank,1.5,0.0,1.0,0.8333333333333334,inf,12,11
2023,HARYANA,prank,3.0,1.5,0.0,1.5,1.0,12,11
2016,HARYANA,sexual exploitation,10.0,0.0,0.0,0.0,0.0,12,12
2017,HARYANA,sexual exploitation,36.0,10.0,0.0,0.0,2.6,12,12
2018,HARYANA,sexual exploitation,75.0,36.0,10.0,40.333333333333336,1.0833333333333335,12,12
2019,HARYANA,sexual exploitation,57.0,75.0,36.0,56.0,-0.24,12,12
2020,HARYANA,sexual exploitation,70.0,57.0,75.0,67.33333333333333,0.22807017543859653,12,12
2021,HARYANA,sexual exploitation,96.0,70.0,57.0,74.33333333333333,0.37142857142857144,12,12
2022,HARYANA,sexual exploitation,106.5,96.0,70.0,90.83333333333333,0.109375,12,12
2023,HARYANA,sexual exploitation,117.0,106.5,96.0,106.5,0.09859154929577474,12,12
2017,HARYANA,terrorism,0.0,0.0,0.0,0.0,0.0,12,13
2018,HARYANA,terrorism,12.0,0.0,0.0,0.0,inf,12,13
2019,HARYANA,terrorism,0.0,12.0,0.0,4.0,-1.0,12,13
2020,HARYANA,terrorism,0.0,0.0,12.0,4.0,0.0,12,13
2021,HARYANA,terrorism,0.0,0.0,0.0,0.0,0.0,12,13
2022,HARYANA,terrorism,0.0,0.0,0.0,0.0,0.0,12,13
2023,HARYANA,terrorism,0.0,0.0,0.0,0.0,0.0,12,13
2017,HIMACHAL PRADESH,abetment suicide,0.0,0.0,0.0,0.0,0.0,13,1
2018,HIMACHAL PRADESH,abetment suicide,0.0,0.0,0.0,0.0,0.0,13,1
2019,HIMACHAL PRADESH,abetment suicide,0.0,0.0,0.0,0.0,0.0,13,1
2020,HIMACHAL PRADESH,abetment suicide,0.0,0.0,0.0,0.0,0.0,13,1
2021,HIMACHAL PRADESH,abetment suicide,0.0,0.0,0.0,0.0,0.0,13,1
2022,HIMACHAL PRADESH,abetment suicide,0.0,0.0,0.0,0.0,0.0,13,1
2023,HIMACHAL PRADESH,abetment suicide,0.0,0.0,0.0,0.0,0.0,13,1
2016,HIMACHAL PRADESH,data theft,0.0,0.0,0.0,0.0,0.0,13,2
2017,HIMACHAL PRADESH,data theft,0.0,0.0,0.0,0.0,0.0,13,2
2018,HIMACHAL PRADESH,data theft,0.0,0.0,0.0,0.0,0.0,13,2
2019,HIMACHAL PRADESH,data theft,0.0,0.0,0.0,0.0,0.0,13,2
2020,HIMACHAL PRADESH,data theft,1.0,0.0,0.0,0.3333333333333333,inf,13,2
2021,HIMACHAL PRADESH,data theft,0.0,1.0,0.0,0.3333333333333333,-1.0,13,2
2022,HIMACHAL PRADESH,data theft,0.0,0.0,1.0,0.3333333333333333,0.0,13,2
2023,HIMACHAL PRADESH,data theft,0.0,0.0,0.0,0.0,0.0,13,2
2017,HIMACHAL PRADESH,emotional motive,4.0,0.0,0.0,0.0,0.0,13,3
2018,HIMACHAL PRADESH,emotional motive,1.0,4.0,0.0,0.0,-0.75,13,3
2019,HIMACHAL PRADESH,emotional motive,3.0,1.0,4.0,2.6666666666666665,2.0,13,3
2020,HIMACHAL PRADESH,emotional motive,1.0,3.0,1.0,1.6666666666666667,-0.6666666666666667,13,3
2021,HIMACHAL PRADESH,emotional motive,1.0,1.0,3.0,1.6666666666666667,0.0,13,3
2022,HIMACHAL PRADESH,emotional motive,2.0,1.0,1.0,1.3333333333333333,1.0,13,3
2023,HIMACHAL PRADESH,emotional motive,3.0,2.0,1.0,2.0,0.5,13,3
2016,HIMACHAL PRADESH,extortion,9.0,0.0,0.0,0.0,0.0,13,4
2017,HIMACHAL PRADESH,extortion,6.0,9.0,0.0,0.0,-0.33333333333333337,13,4
2018,HIMACHAL PRADESH,extortion,1.0,6.0,9.0,5.333333333333333,-0.8333333333333334,13,4
2019,HIMACHAL PRADESH,extortion,7.0,1.0,6.0,4.666666666666667,6.0,13,4
2020,HIMACHAL PRADESH,extortion,9.0,7.0,1.0,5.666666666666667,0.2857142857142858,13,4
2021,HIMACHAL PRADESH,extortion,7.0,9.0,7.0,7.666666666666667,-0.2222222222222222,13,4
2022,HIMACHAL PRADESH,extortion,5.0,7.0,9.0,7.0,-0.2857142857142857,13,4
2023,HIMACHAL PRADESH,extortion,3.0,5.0,7.0,5.0,-0.4,13,4
2017,HIMACHAL PRADESH,fraud,8.0,0.0,0.0,0.0,0.0,13,5
2018,HIMACHAL PRADESH,fraud,18.0,8.0,0.0,0.0,1.25,13,5
2019,HIMACHAL PRADESH,fraud,15.0,18.0,8.0,13.666666666666666,-0.16666666666666663,13,5
2020,HIMACHAL PRADESH,fraud,19.0,15.0,18.0,17.333333333333332,0.2666666666666666,13,5
2021,HIMACHAL PRADESH,fraud,29.0,19.0,15.0,21.0,0.5263157894736843,13,5
2022,HIMACHAL PRADESH,fraud,59.5,29.0,19.0,35.833333333333336,1.0517241379310347,13,5
2023,HIMACHAL PRADESH,fraud,90.0,59.5,29.0,59.5,0.5126050420168067,13,5
2016,HIMACHAL PRADESH,hate crime,0.0,0.0,0.0,0.0,0.0,13,6
2017,HIMACHAL PRADESH,hate crime,0.0,0.0,0.0,0.0,0.0,13,6
2018,HIMACHAL PRADESH,hate crime,0.0,0.0,0.0,0.0,0.0,13,6
2019,HIMACHAL PRADESH,hate crime,0.0,0.0,0.0,0.0,0.0,13,6
2020,HIMACHAL PRADESH,hate crime,0.0,0.0,0.0,0.0,0.0,13,6
2021,HIMACHAL PRADESH,hate crime,0.0,0.0,0.0,0.0,0.0,13,6
2022,HIMACHAL PRADESH,hate crime,0.0,0.0,0.0,0.0,0.0,13,6
2023,HIMACHAL PRADESH,hate crime,0.0,0.0,0.0,0.0,0.0,13,6
2016,HIMACHAL PRADESH,illegal trade,0.0,0.0,0.0,0.0,0.0,13,7
2017,HIMACHAL PRADESH,illegal trade,0.0,0.0,0.0,0.0,0.0,13,7
2018,HIMACHAL PRADESH,illegal trade,0.0,0.0,0.0,0.0,0.0,13,7
2019,HIMACHAL PRADESH,illegal trade,0.0,0.0,0.0,0.0,0.0,13,7
2020,HIMACHAL PRADESH,illegal trade,0.0,0.0,0.0,0.0,0.0,13,7
2021,HIMACHAL PRADESH,illegal trade,0.0,0.0,0.0,0.0,0.0,13,7
2022,HIMACHAL PRADESH,illegal trade,0.0,0.0,0.0,0.0,0.0,13,7
2023,HIMACHAL PRADESH,illegal trade,0.0,0.0,0.0,0.0,0.0,13,7
2016,HIMACHAL PRADESH,personal revenge,1.0,0.0,0.0,0.0,0.0,13,8
2017,HIMACHAL PRADESH,personal revenge,5.0,1.0,0.0,0.0,4.0,13,8
2018,HIMACHAL PRADESH,personal revenge,4.0,5.0,1.0,3.3333333333333335,-0.19999999999999996,13,8
2019,HIMACHAL PRADESH,personal revenge,7.0,4.0,5.0,5.333333333333333,0.75,13,8
2020,HIMACHAL PRADESH,personal revenge,2.0,7.0,4.0,4.333333333333333,-0.7142857142857143,13,8
2021,HIMACHAL PRADESH,personal revenge,0.0,2.0,7.0,3.0,-1.0,13,8
2022,HIMACHAL PRADESH,personal revenge,4.0,0.0,2.0,2.0,inf,13,8
2023,HIMACHAL PRADESH,personal revenge,8.0,4.0,0.0,4.0,1.0,13,8
2016,HIMACHAL PRADESH,piracy,0.0,0.0,0.0,0.0,0.0,13,9
2017,HIMACHAL PRADESH,piracy,1.0,0.0,0.0,0.0,inf,13,9
2018,HIMACHAL PRADESH,piracy,0.0,1.0,0.0,0.3333333333333333,-1.0,13,9
2019,HIMACHAL PRADESH,piracy,1.0,0.0,1.0,0.6666666666666666,inf,13,9
2020,HIMACHAL PRADESH,piracy,1.0,1.0,0.0,0.6666666666666666,0.0,13,9
2021,HIMACHAL PRADESH,piracy,1.0,1.0,1.0,1.0,0.0,13,9
2022,HIMACHAL PRADESH,piracy,0.5,1.0,1.0,0.8333333333333334,-0.5,13,9
2023,HIMACHAL PRADESH,piracy,0.0,0.5,1.0,0.5,-1.0,13,9
2016,HIMACHAL PRADESH,political motive,0.0,0.0,0.0,0.0,0.0,13,10
2017,HIMACHAL PRADESH,political motive,3.0,0.0,0.0,0.0,inf,13,10
2018,HIMACHAL PRADESH,political motive,4.0,3.0,0.0,2.3333333333333335,0.33333333333333326,13,10
2019,HIMACHAL PRADESH,political motive,1.0,4.0,3.0,2.6666666666666665,-0.75,13,10
2020,HIMACHAL PRADESH,political motive,3.0,1.0,4.0,2.6666666666666665,2.0,13,10
2021,HIMACHAL PRADESH,political motive,2.0,3.0,1.0,2.0,-0.33333333333333337,13,10
2022,HIMACHAL PRADESH,political motive,1.5,2.0,3.0,2.1666666666666665,-0.25,13,10
2023,HIMACHAL PRADESH,political motive,1.0,1.5,2.0,1.5,-0.33333333333333337,13,10
2016,HIMACHAL PRADESH,prank,0.0,0.0,0.0,0.0,0.0,13,11
2017,HIMACHAL PRADESH,prank,3.0,0.0,0.0,0.0,inf,13,11
2018,HIMACHAL PRADESH,prank,1.0,3.0,0.0,1.3333333333333333,-0.6666666666666667,13,11
2019,HIMACHAL PRADESH,prank,1.0,1.0,3.0,1.6666666666666667,0.0,13,11
2020,HIMACHAL PRADESH,prank,0.0,1.0,1.0,0.6666666666666666,-1.0,13,11
2021,HIMACHAL PRADESH,prank,1.0,0.0,1.0,0.6666666666666666,inf,13,11
2022,HIMACHAL PRADESH,prank,0.5,1.0,0.0,0.5,-0.5,13,11
2023,HIMACHAL PRADESH,prank,0.0,0.5,1.0,0.5,-1.0,13,11
2016,HIMACHAL PRADESH,sexual exploitation,0.0,0.0,0.0,0.0,0.0,13,12
2017,HIMACHAL PRADESH,sexual exploitation,10.0,0.0,0.0,0.0,inf,13,12
2018,HIMACHAL PRADESH,sexual exploitation,15.0,10.0,0.0,8.333333333333334,0.5,13,12
2019,HIMACHAL PRADESH,sexual exploitation,22.0,15.0,10.0,15.666666666666666,0.46666666666666656,13,12
2020,HIMACHAL PRADESH,sexual exploitation,34.0,22.0,15.0,23.666666666666668,0.5454545454545454,13,12
2021,HIMACHAL PRADESH,sexual exploitation,11.0,34.0,22.0,22.333333333333332,-0.6764705882352942,13,12
2022,HIMACHAL PRADESH,sexual exploitation,11.5,11.0,34.0,18.833333333333332,0.045454545454545414,13,12
2023,HIMACHAL PRADESH,sexual exploitation,12.0,11.5,11.0,11.5,0.04347826086956519,13,12
2017,HIMACHAL PRADESH,terrorism,0.0,0.0,0.0,0.0,0.0,13,13
2018,HIMACHAL PRADESH,terrorism,0.0,0.0,0.0,0.0,0.0,13,13
2019,HIMACHAL PRADESH,terrorism,4.0,0.0,0.0,1.3333333333333333,inf,13,13
2020,HIMACHAL PRADESH,terrorism,0.0,4.0,0.0,1.3333333333333333,-1.0,13,13
2021,HIMACHAL PRADESH,terrorism,1.0,0.0,4.0,1.6666666666666667,inf,13,13
2022,HIMACHAL PRADESH,terrorism,0.5,1.0,0.0,0.5,-0.5,13,13
2023,HIMACHAL PRADESH,terrorism,0.0,0.5,1.0,0.5,-1.0,13,13
2017,JAMMU AND KASHMIR,abetment suicide,0.0,0.0,0.0,0.0,0.0,14,1
2018,JAMMU AND KASHMIR,abetment suicide,0.0,0.0,0.0,0.0,0.0,14,1
2019,JAMMU AND KASHMIR,abetment suicide,0.0,0.0,0.0,0.0,0.0,14,1
2020,JAMMU AND KASHMIR,abetment suicide,0.0,0.0,0.0,0.0,0.0,14,1
2021,JAMMU AND KASHMIR,abetment suicide,0.0,0.0,0.0,0.0,0.0,14,1
2022,JAMMU AND KASHMIR,abetment suicide,0.0,0.0,0.0,0.0,0.0,14,1
2023,JAMMU AND KASHMIR,abetment suicide,0.0,0.0,0.0,0.0,0.0,14,1
2016,JAMMU AND KASHMIR,data theft,0.0,0.0,0.0,0.0,0.0,14,2
2017,JAMMU AND KASHMIR,data theft,0.0,0.0,0.0,0.0,0.0,14,2
2018,JAMMU AND KASHMIR,data theft,0.0,0.0,0.0,0.0,0.0,14,2
2019,JAMMU AND KASHMIR,data theft,0.0,0.0,0.0,0.0,0.0,14,2
2020,JAMMU AND KASHMIR,data theft,0.0,0.0,0.0,0.0,0.0,14,2
2021,JAMMU AND KASHMIR,data theft,0.0,0.0,0.0,0.0,0.0,14,2
2022,JAMMU AND KASHMIR,data theft,0.0,0.0,0.0,0.0,0.0,14,2
2023,JAMMU AND KASHMIR,data theft,0.0,0.0,0.0,0.0,0.0,14,2
2017,JAMMU AND KASHMIR,emotional motive,1.0,0.0,0.0,0.0,0.0,14,3
2018,JAMMU AND KASHMIR,emotional motive,0.0,1.0,0.0,0.0,-1.0,14,3
2019,JAMMU AND KASHMIR,emotional motive,0.0,0.0,1.0,0.3333333333333333,0.0,14,3
2020,JAMMU AND KASHMIR,emotional motive,4.0,0.0,0.0,1.3333333333333333,inf,14,3
2021,JAMMU AND KASHMIR,emotional motive,0.0,4.0,0.0,1.3333333333333333,-1.0,14,3
2022,JAMMU AND KASHMIR,emotional motive,1.0,0.0,4.0,1.6666666666666667,inf,14,3
2023,JAMMU AND KASHMIR,emotional motive,2.0,1.0,0.0,1.0,1.0,14,3
2016,JAMMU AND KASHMIR,extortion,0.0,0.0,0.0,0.0,0.0,14,4
2017,JAMMU AND KASHMIR,extortion,10.0,0.0,0.0,0.0,inf,14,4
2018,JAMMU AND KASHMIR,extortion,7.0,10.0,0.0,5.666666666666667,-0.30000000000000004,14,4
2019,JAMMU AND KASHMIR,extortion,4.0,7.0,10.0,7.0,-0.4285714285714286,14,4
2020,JAMMU AND KASHMIR,extortion,9.0,4.0,7.0,6.666666666666667,1.25,14,4
2021,JAMMU AND KASHMIR,extortion,16.0,9.0,4.0,9.666666666666666,0.7777777777777777,14,4
2022,JAMMU AND KASHMIR,extortion,13.5,16.0,9.0,12.833333333333334,-0.15625,14,4
2023,JAMMU AND KASHMIR,extortion,11.0,13.5,16.0,13.5,-0.18518518518518523,14,4
2017,JAMMU AND KASHMIR,fraud,15.0,0.0,0.0,0.0,0.0,14,5
2018,JAMMU AND KASHMIR,fraud,20.0,15.0,0.0,0.0,0.33333333333333326,14,5
2019,JAMMU AND KASHMIR,fraud,27.0,20.0,15.0,20.666666666666668,0.3500000000000001,14,5
2020,JAMMU AND KASHMIR,fraud,33.0,27.0,20.0,26.666666666666668,0.22222222222222232,14,5
2021,JAMMU AND KASHMIR,fraud,83.0,33.0,27.0,47.666666666666664,1.5151515151515151,14,5
2022,JAMMU AND KASHMIR,fraud,97.5,83.0,33.0,71.16666666666667,0.17469879518072284,14,5
2023,JAMMU AND KASHMIR,fraud,112.0,97.5,83.0,97.5,0.14871794871794863,14,5
2016,JAMMU AND KASHMIR,hate crime,0.0,0.0,0.0,0.0,0.0,14,6
2017,JAMMU AND KASHMIR,hate crime,0.0,0.0,0.0,0.0,0.0,14,6
2018,JAMMU AND KASHMIR,hate crime,2.0,0.0,0.0,0.6666666666666666,inf,14,6
2019,JAMMU AND KASHMIR,hate crime,2.0,2.0,0.0,1.3333333333333333,0.0,14,6
2020,JAMMU AND KASHMIR,hate crime,2.0,2.0,2.0,2.0,0.0,14,6
2021,JAMMU AND KASHMIR,hate crime,0.0,2.0,2.0,1.3333333333333333,-1.0,14,6
2022,JAMMU AND KASHMIR,hate crime,0.0,0.0,2.0,0.6666666666666666,0.0,14,6
2023,JAMMU AND KASHMIR,hate crime,0.0,0.0,0.0,0.0,0.0,14,6
2016,JAMMU AND KASHMIR,illegal trade,0.0,0.0,0.0,0.0,0.0,14,7
2017,JAMMU AND KASHMIR,illegal trade,0.0,0.0,0.0,0.0,0.0,14,7
2018,JAMMU AND KASHMIR,illegal trade,0.0,0.0,0.0,0.0,0.0,14,7
2019,JAMMU AND KASHMIR,illegal trade,0.0,0.0,0.0,0.0,0.0,14,7
2020,JAMMU AND KASHMIR,illegal trade,0.0,0.0,0.0,0.0,0.0,14,7
2021,JAMMU AND KASHMIR,illegal trade,0.0,0.0,0.0,0.0,0.0,14,7
2022,JAMMU AND KASHMIR,illegal trade,0.0,0.0,0.0,0.0,0.0,14,7
2023,JAMMU AND KASHMIR,illegal trade,0.0,0.0,0.0,0.0,0.0,14,7
2016,JAMMU AND KASHMIR,personal revenge,0.0,0.0,0.0,0.0,0.0,14,8
2017,JAMMU AND KASHMIR,personal revenge,0.0,0.0,0.0,0.0,0.0,14,8
2018,JAMMU AND KASHMIR,personal revenge,2.0,0.0,0.0,0.6666666666666666,inf,14,8
2019,JAMMU AND KASHMIR,personal revenge,5.0,2.0,0.0,2.3333333333333335,1.5,14,8
2020,JAMMU AND KASHMIR,personal revenge,3.0,5.0,2.0,3.3333333333333335,-0.4,14,8
2021,JAMMU AND KASHMIR,personal revenge,4.0,3.0,5.0,4.0,0.33333333333333326,14,8
2022,JAMMU AND KASHMIR,personal revenge,2.5,4.0,3.0,3.1666666666666665,-0.375,14,8
2023,JAMMU AND KASHMIR,personal revenge,1.0,2.5,4.0,2.5,-0.6,14,8
2016,JAMMU AND KASHMIR,piracy,0.0,0.0,0.0,0.0,0.0,14,9
2017,JAMMU AND KASHMIR,piracy,0.0,0.0,0.0,0.0,0.0,14,9
2018,JAMMU AND KASHMIR,piracy,1.0,0.0,0.0,0.3333333333333333,inf,14,9
2019,JAMMU AND KASHMIR,piracy,0.0,1.0,0.0,0.3333333333333333,-1.0,14,9
2020,JAMMU AND KASHMIR,piracy,0.0,0.0,1.0,0.3333333333333333,0.0,14,9
2021,JAMMU AND KASHMIR,piracy,1.0,0.0,0.0,0.3333333333333333,inf,14,9
2022,JAMMU AND KASHMIR,piracy,2.0,1.0,0.0,1.0,1.0,14,9
2023,JAMMU AND KASHMIR,piracy,3.0,2.0,1.0,2.0,0.5,14,9
2016,JAMMU AND KASHMIR,political motive,0.0,0.0,0.0,0.0,0.0,14,10
2017,JAMMU AND KASHMIR,political motive,0.0,0.0,0.0,0.0,0.0,14,10
2018,JAMMU AND KASHMIR,political motive,3.0,0.0,0.0,1.0,inf,14,10
2019,JAMMU AND KASHMIR,political motive,2.0,3.0,0.0,1.6666666666666667,-0.33333333333333337,14,10
2020,JAMMU AND KASHMIR,political motive,1.0,2.0,3.0,2.0,-0.5,14,10
2021,JAMMU AND KASHMIR,political motive,2.0,1.0,2.0,1.6666666666666667,1.0,14,10
2022,JAMMU AND KASHMIR,political motive,1.0,2.0,1.0,1.3333333333333333,-0.5,14,10
2023,JAMMU AND KASHMIR,political motive,0.0,1.0,2.0,1.0,-1.0,14,10
2016,JAMMU AND KASHMIR,prank,0.0,0.0,0.0,0.0,0.0,14,11
2017,JAMMU AND KASHMIR,prank,3.0,0.0,0.0,0.0,inf,14,11
2018,JAMMU AND KASHMIR,prank,3.0,3.0,0.0,2.0,0.0,14,11
2019,JAMMU AND KASHMIR,prank,0.0,3.0,3.0,2.0,-1.0,14,11
2020,JAMMU AND KASHMIR,prank,2.0,0.0,3.0,1.6666666666666667,inf,14,11
2021,JAMMU AND KASHMIR,prank,1.0,2.0,0.0,1.0,-0.5,14,11
2022,JAMMU AND KASHMIR,prank,1.0,1.0,2.0,1.3333333333333333,0.0,14,11
2023,JAMMU AND KASHMIR,prank,1.0,1.0,1.0,1.0,0.0,14,11
2016,JAMMU AND KASHMIR,sexual exploitation,1.0,0.0,0.0,0.0,0.0,14,12
2017,JAMMU AND KASHMIR,sexual exploitation,7.0,1.0,0.0,0.0,6.0,14,12
2018,JAMMU AND KASHMIR,sexual exploitation,10.0,7.0,1.0,6.0,0.4285714285714286,14,12
2019,JAMMU AND KASHMIR,sexual exploitation,5.0,10.0,7.0,7.333333333333333,-0.5,14,12
2020,JAMMU AND KASHMIR,sexual exploitation,12.0,5.0,10.0,9.0,1.4,14,12
2021,JAMMU AND KASHMIR,sexual exploitation,14.0,12.0,5.0,10.333333333333334,0.16666666666666674,14,12
2022,JAMMU AND KASHMIR,sexual exploitation,30.0,14.0,12.0,18.666666666666668,1.1428571428571428,14,12
2023,JAMMU AND KASHMIR,sexual exploitation,46.0,30.0,14.0,30.0,0.5333333333333334,14,12
2017,JAMMU AND KASHMIR,terrorism,6.0,0.0,0.0,0.0,0.0,14,13
2018,JAMMU AND KASHMIR,terrorism,1.0,6.0,0.0,0.0,-0.8333333333333334,14,13
2019,JAMMU AND KASHMIR,terrorism,1.0,1.0,6.0,2.6666666666666665,0.0,14,13
2020,JAMMU AND KASHMIR,terrorism,4.0,1.0,1.0,2.0,3.0,14,13
2021,JAMMU AND KASHMIR,terrorism,2.0,4.0,1.0,2.3333333333333335,-0.5,14,13
2022,JAMMU AND KASHMIR,terrorism,1.5,2.0,4.0,2.5,-0.25,14,13
2023,JAMMU AND KASHMIR,terrorism,1.0,1.5,2.0,1.5,-0.33333333333333337,14,13
2017,JHARKHAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,15,1
2018,JHARKHAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,15,1
2019,JHARKHAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,15,1
2020,JHARKHAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,15,1
2021,JHARKHAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,15,1
2022,JHARKHAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,15,1
2023,JHARKHAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,15,1
2016,JHARKHAND,data theft,0.0,0.0,0.0,0.0,0.0,15,2
2017,JHARKHAND,data theft,1.0,0.0,0.0,0.0,inf,15,2
2018,JHARKHAND,data theft,0.0,1.0,0.0,0.3333333333333333,-1.0,15,2
2019,JHARKHAND,data theft,82.0,0.0,1.0,27.666666666666668,inf,15,2
2020,JHARKHAND,data theft,49.0,82.0,0.0,43.666666666666664,-0.4024390243902439,15,2
2021,JHARKHAND,data theft,0.0,49.0,82.0,43.666666666666664,-1.0,15,2
2022,JHARKHAND,data theft,0.0,0.0,49.0,16.333333333333332,0.0,15,2
2023,JHARKHAND,data theft,0.0,0.0,0.0,0.0,0.0,15,2
2017,JHARKHAND,emotional motive,11.0,0.0,0.0,0.0,0.0,15,3
2018,JHARKHAND,emotional motive,6.0,11.0,0.0,0.0,-0.4545454545454546,15,3
2019,JHARKHAND,emotional motive,0.0,6.0,11.0,5.666666666666667,-1.0,15,3
2020,JHARKHAND,emotional motive,4.0,0.0,6.0,3.3333333333333335,inf,15,3
2021,JHARKHAND,emotional motive,0.0,4.0,0.0,1.3333333333333333,-1.0,15,3
2022,JHARKHAND,emotional motive,0.0,0.0,4.0,1.3333333333333333,0.0,15,3
2023,JHARKHAND,emotional motive,0.0,0.0,0.0,0.0,0.0,15,3
2016,JHARKHAND,extortion,58.0,0.0,0.0,0.0,0.0,15,4
2017,JHARKHAND,extortion,17.0,58.0,0.0,0.0,-0.7068965517241379,15,4
2018,JHARKHAND,extortion,44.0,17.0,58.0,39.666666666666664,1.5882352941176472,15,4
2019,JHARKHAND,extortion,4.0,44.0,17.0,21.666666666666668,-0.9090909090909091,15,4
2020,JHARKHAND,extortion,14.0,4.0,44.0,20.666666666666668,2.5,15,4
2021,JHARKHAND,extortion,29.0,14.0,4.0,15.666666666666666,1.0714285714285716,15,4
2022,JHARKHAND,extortion,21.5,29.0,14.0,21.5,-0.2586206896551724,15,4
2023,JHARKHAND,extortion,14.0,21.5,29.0,21.5,-0.34883720930232553,15,4
2017,JHARKHAND,fraud,460.0,0.0,0.0,0.0,0.0,15,5
2018,JHARKHAND,fraud,783.0,460.0,0.0,0.0,0.7021739130434783,15,5
2019,JHARKHAND,fraud,964.0,783.0,460.0,735.6666666666666,0.23116219667943816,15,5
2020,JHARKHAND,fraud,1069.0,964.0,783.0,938.6666666666666,0.1089211618257262,15,5
2021,JHARKHAND,fraud,813.0,1069.0,964.0,948.6666666666666,-0.23947614593077637,15,5
2022,JHARKHAND,fraud,920.0,813.0,1069.0,934.0,0.13161131611316113,15,5
2023,JHARKHAND,fraud,1027.0,920.0,813.0,920.0,0.116304347826087,15,5
2016,JHARKHAND,hate crime,0.0,0.0,0.0,0.0,0.0,15,6
2017,JHARKHAND,hate crime,12.0,0.0,0.0,0.0,inf,15,6
2018,JHARKHAND,hate crime,0.0,12.0,0.0,4.0,-1.0,15,6
2019,JHARKHAND,hate crime,0.0,0.0,12.0,4.0,0.0,15,6
2020,JHARKHAND,hate crime,0.0,0.0,0.0,0.0,0.0,15,6
2021,JHARKHAND,hate crime,0.0,0.0,0.0,0.0,0.0,15,6
2022,JHARKHAND,hate crime,0.0,0.0,0.0,0.0,0.0,15,6
2023,JHARKHAND,hate crime,0.0,0.0,0.0,0.0,0.0,15,6
2016,JHARKHAND,illegal trade,0.0,0.0,0.0,0.0,0.0,15,7
2017,JHARKHAND,illegal trade,5.0,0.0,0.0,0.0,inf,15,7
2018,JHARKHAND,illegal trade,0.0,5.0,0.0,1.6666666666666667,-1.0,15,7
2019,JHARKHAND,illegal trade,8.0,0.0,5.0,4.333333333333333,inf,15,7
2020,JHARKHAND,illegal trade,13.0,8.0,0.0,7.0,0.625,15,7
2021,JHARKHAND,illegal trade,0.0,13.0,8.0,7.0,-1.0,15,7
2022,JHARKHAND,illegal trade,0.0,0.0,13.0,4.333333333333333,0.0,15,7
2023,JHARKHAND,illegal trade,0.0,0.0,0.0,0.0,0.0,15,7
2016,JHARKHAND,personal revenge,0.0,0.0,0.0,0.0,0.0,15,8
2017,JHARKHAND,personal revenge,31.0,0.0,0.0,0.0,inf,15,8
2018,JHARKHAND,personal revenge,16.0,31.0,0.0,15.666666666666666,-0.4838709677419355,15,8
2019,JHARKHAND,personal revenge,8.0,16.0,31.0,18.333333333333332,-0.5,15,8
2020,JHARKHAND,personal revenge,4.0,8.0,16.0,9.333333333333334,-0.5,15,8
2021,JHARKHAND,personal revenge,7.0,4.0,8.0,6.333333333333333,0.75,15,8
2022,JHARKHAND,personal revenge,3.5,7.0,4.0,4.833333333333333,-0.5,15,8
2023,JHARKHAND,personal revenge,0.0,3.5,7.0,3.5,-1.0,15,8
2016,JHARKHAND,piracy,0.0,0.0,0.0,0.0,0.0,15,9
2017,JHARKHAND,piracy,2.0,0.0,0.0,0.0,inf,15,9
2018,JHARKHAND,piracy,0.0,2.0,0.0,0.6666666666666666,-1.0,15,9
2019,JHARKHAND,piracy,0.0,0.0,2.0,0.6666666666666666,0.0,15,9
2020,JHARKHAND,piracy,0.0,0.0,0.0,0.0,0.0,15,9
2021,JHARKHAND,piracy,0.0,0.0,0.0,0.0,0.0,15,9
2022,JHARKHAND,piracy,0.0,0.0,0.0,0.0,0.0,15,9
2023,JHARKHAND,piracy,0.0,0.0,0.0,0.0,0.0,15,9
